,,Mandatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Provide IRN value if already generated,Invoice Number and Date,,Supplier Details (not required if IRN is provided),,,,,,,Buyer Details (not required if IRN is provided),,,,,,,Transportation Details,,,,,,,,"Product Details, provide only if IRN is not applicable",,,,,,,,,,,,,,,,,,,"Customer Shipping Details, if different from Billing",,,,,,Seller Shipment Details / Dispatch From Details if different from Bill From,,,,,,,,,,
Supply Type,Sub SupplyType,Document Type,Invoice Reference No,Document Number,Document Date,Supplier GSTIN,Supplier Name,Supplier Address1,Supplier Address2,Supplier Place,Supplier Pincode,Supplier State,Customer Billing Name,Customer Billing GSTIN,Customer Billing Address 1,Customer Billing Address 2,Customer Billing City,Customer Billing State,Customer Billing Pincode,Distance Level (Km),Transportation Mode (Road/Rail/Air/Ship),Transporter ID,Transporter Name,Transportation Date,Transporter Doc No,Vehicle Number,Vehicle Type,Product Name,Item Description,HSN code,Item Quantity,Item Unit of Measurement,Taxable Value,CGST Rate,CGST Amount,SGST Rate,SGST Amount,IGST Rate,IGST Amount,CESS Rate,CESS Amount,CESS Non Advol Rate,CESS Non Advol Tax Amount,Other Value,Other Charges - TCS,Total Transaction Value,Customer Shipping Name,Customer Shipping Address 1,Customer Shipping Address 2,Customer Shipping City,Customer Shipping PinCode,Customer Shipping State Code,Supplier Dispatch Name,Supplier Dispatch Address 1,Supplier Dispatch Address 2,Supplier Dispatch Place,Supplier Dispatch PinCode,Supplier Dispatch State Code,My Branch,Replace E-way bill,Is this Supply to/from SEZ unit?,Eway Bill Transaction Type,Sub Type Description
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,392310,2,Units, 281.64 , 9.00 , 25.34 , 9.00 , 25.34 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,48025610,1,Units, 313.29 , 6.00 , 18.80 , 6.00 , 18.80 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,482010,3,Units, 110.60 , 6.00 , 6.64 , 6.00 , 6.64 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,48202000,20,Units, 827.82 , 6.00 , 49.67 , 6.00 , 49.67 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,48236000,1,Units, 110.17 , 9.00 , 9.92 , 9.00 , 9.92 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,82141010,1,Units, 54.07 , 9.00 , 4.87 , 9.00 , 4.87 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,85061000,37,Units," 4,140.92 ", 9.00 , 372.68 , 9.00 , 372.68 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,909301,1,Units, 285.40 , 2.50 , 7.14 , 2.50 , 7.14 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,96032100,12,Units, 169.83 , 9.00 , 15.28 , 9.00 , 15.28 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,96081011,2,Units, 30.86 , 9.00 , 2.78 , 9.00 , 2.78 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,96081019,21,Units," 1,240.67 ", 9.00 , 111.66 , 9.00 , 111.66 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,96081092,4,Units, 254.51 , 9.00 , 22.91 , 9.00 , 22.91 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,96082000,4,Units, 117.05 , 9.00 , 10.53 , 9.00 , 10.53 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,SBDC290079,18/06/25,29AAWCS7485C1ZJ,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",Karnataka,,562123,Karnataka,SourcingBee Retail Pvt Ltd,29AAWCS7485C1ZJ,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",Bengaluru,Bengaluru,Karnataka,562123,100,Road,,,,,KA01D5209,Regular,,,96190090,12,Units, 349.07 , 6.00 , 20.95 , 6.00 , 20.95 ,,,0,0,,,,," 1,80,338.49 ",SourcingBee Retail Pvt Ltd,"Survey No.73, 20000sq.ft, Harokyathanahalli, Dasanapura Hobli,, Bengaluru",,Bengaluru,562123,29-Karnataka,SourcingBee Retail Pvt Ltd,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli,Village Kasaba, Hobli, Nelamangala",,,562123,29-Karnataka,,,,,Stock Transfer
